Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,customer X,customer Y,store X,store Y
1/1/2008 23:08,355,E7 8LJ,SE8 3JD,585,15,6,2,2,Yes,80,Yes,541063,184329,537175,177885
1/1/2008 23:20,69,WC1H 8BS,NW5 2QH,505,15,4,2,2,Yes,120,Yes,530217,182638,529248,185213
1/1/2008 23:33,353,N17 6QA,N17 6QA,545,15,6,2,2,Yes,40,Yes,533788,189994,533788,189994
1/1/2008 23:43,80,E1 7RQ,E2 0RY,495,15,4,2,2,No,300,No,533947,181422,535652,182961
1/1/2008 23:47,294,W1S 1PD,SW1P 3AU,480,15,6,1,1.5,Yes,120,No,528990,180962,529902,179641
1/1/2008 23:47,346,E14 7LS,E2 0RY,450,15,6,2,1.5,No,40,No,536182,181240,535652,182961
1/1/2008 23:49,348,W12 9DH,SW18 1NN,490,15,6,2,1.5,No,80,No,522228,180066,525155,175180
1/1/2008 23:54,297,N7 9BL,NW5 2QH,450,15,6,1,1.5,No,40,Yes,530242,184480,529248,185213
1/1/2008 23:56,151,E1 7HP,E2 0RY,510,15,5,1,1.5,Yes,300,Yes,533439,181667,535652,182961
1/2/2008 0:10,149,E1W 1AP,SE8 3JD,450,15,5,1,1.5,Yes,120,Yes,534023,180622,537175,177885
1/2/2008 0:22,71,SW4 7AA,SW18 1NN,565,15,4,2,2,Yes,300,Yes,529459,175260,525155,175180
1/2/2008 0:26,317,EC1R 0DY,NW5 2QH,535,15,6,1,2,No,120,Yes,531497,182177,529248,185213
1/2/2008 0:29,320,SW8 1XX,SE1 2BN,545,15,6,1,2,No,300,No,530394,177336,534057,179682
1/2/2008 0:29,75,N22 6UX,N3 1DH,465,15,4,2,2,No,80,Yes,530928,190366,525109,190628
1/2/2008 0:33,77,SE1 9AL,SE1 2BN,485,15,4,2,2,No,120,Yes,532654,180218,534057,179682
1/2/2008 0:35,167,EC1V 4JP,SW1P 3AU,535,15,5,1,2,Yes,300,Yes,531634,182177,529902,179641
1/2/2008 0:56,64,E1 4TP,E2 0RY,470,15,4,2,1.5,No,300,No,535074,181974,535652,182961
1/2/2008 0:59,292,W1D 7HS,SW1V 4QQ,460,15,6,1,1.5,Yes,80,No,529524,180728,528924,178440
1/2/2008 1:01,210,SE17 3EW,SE1 2BN,415,15,5,2,2,Yes,40,No,532040,178015,534057,179682
1/2/2008 1:02,172,W1G 0PP,SW1P 3AU,385,15,5,1,2,No,80,No,528909,181315,529902,179641
1/2/2008 1:03,52,NW10 4UA,NW5 2QH,410,15,4,2,1.5,Yes,80,No,521633,183110,529248,185213
1/2/2008 1:04,344,EC4N 1SP,SE1 2BN,590,15,6,2,1.5,Yes,300,No,532453,181108,534057,179682
1/2/2008 1:11,356,W1K 4AL,SW1V 4QQ,535,15,6,2,2,Yes,80,No,528768,180924,528924,178440
1/2/2008 1:26,32,E1 0ND,SE1 2BN,445,15,4,1,2,No,300,No,536058,181238,534057,179682
1/2/2008 1:31,315,WC2E 8BT,SW1P 3AU,515,15,6,1,2,No,80,Yes,530295,181012,529902,179641
1/2/2008 1:43,298,WC2H 0HG,SW1P 3AU,400,15,6,1,1.5,No,40,No,529996,180708,529902,179641
1/2/2008 1:48,309,SE11 4EA,SW1P 3AU,555,15,6,1,2,Yes,120,Yes,531407,178270,529902,179641
1/2/2008 1:49,305,EC1N 7TR,SW1P 3AU,495,15,6,1,2,Yes,40,Yes,531253,181949,529902,179641
1/2/2008 1:50,291,N7 6AR,NW5 2QH,510,15,6,1,1.5,Yes,80,Yes,530461,186176,529248,185213
1/2/2008 1:51,26,SW8 1XX,SE1 2BN,325,15,4,1,2,No,40,No,530394,177336,534057,179682
1/2/2008 1:59,1,SE26 5QF,SE8 3JD,370,15,4,1,1.5,Yes,40,Yes,535546,171459,537175,177885
1/2/2008 2:00,368,SW4 6DZ,SW12 9HD,595,15,6,2,2,No,300,No,529511,175809,528739,173080
1/2/2008 2:01,309,SE1 1NH,SE1 2BN,555,15,6,1,2,Yes,120,Yes,532627,180096,534057,179682
1/2/2008 2:06,162,EC1N 8JJ,NW5 2QH,365,15,5,1,2,Yes,40,No,531255,181958,529248,185213
1/2/2008 2:08,299,EC4A 4DH,SE1 2BN,490,15,6,1,1.5,No,80,Yes,531589,181285,534057,179682
1/2/2008 2:16,7,EC4Y 8DT,SW1P 3AU,490,15,4,1,1.5,Yes,300,Yes,531591,181146,529902,179641
1/2/2008 2:16,148,N1 2DU,E2 0RY,380,15,5,1,1.5,Yes,80,No,531734,184059,535652,182961
1/2/2008 2:21,293,NW1 4EE,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,528846,182533,529248,185213
1/2/2008 2:36,200,EC2A 3JL,SW1P 3AU,510,15,5,2,1.5,Yes,300,No,533130,182489,529902,179641
1/2/2008 2:37,61,SE25 6EF,SE8 3JD,460,15,4,2,1.5,No,120,Yes,534086,168521,537175,177885
1/2/2008 2:37,175,SE25 4LX,CR7 8LE,515,15,5,1,2,No,300,Yes,534575,168236,532714,168302
1/2/2008 2:49,149,E14 8DU,E2 0RY,450,15,5,1,1.5,Yes,120,Yes,536010,180916,535652,182961
1/2/2008 3:03,148,W1D 6DJ,NW5 2QH,380,15,5,1,1.5,Yes,80,No,529683,180788,529248,185213
1/2/2008 3:17,360,W1W 6PS,NW5 2QH,615,15,6,2,2,Yes,300,No,528980,181740,529248,185213
1/2/2008 3:34,198,SW4 7SQ,SW12 9HD,450,15,5,2,1.5,Yes,120,No,530061,175588,528739,173080
1/2/2008 3:44,57,SE24 9HU,SW12 9HD,400,15,4,2,1.5,No,40,Yes,532143,174338,528739,173080
1/2/2008 3:46,207,SE19 2EZ,SW12 9HD,540,15,5,2,1.5,No,300,Yes,533543,170496,528739,173080
1/2/2008 3:47,302,SE8 3JD,SE1 2BN,460,15,6,1,1.5,No,120,No,537175,177885,534057,179682
1/2/2008 3:47,349,SE25 6NJ,SE8 3JD,560,15,6,2,1.5,No,120,Yes,533252,168091,537175,177885
1/2/2008 3:54,64,SE21 7BJ,SW12 9HD,470,15,4,2,1.5,No,300,No,533180,173938,528739,173080
1/2/2008 3:57,77,KT2 5EE,KT2 5AU,485,15,4,2,2,No,120,Yes,518286,169734,517917,170243
1/2/2008 3:59,61,SW19 5BA,KT2 5AU,460,15,4,2,1.5,No,120,Yes,523809,171172,517917,170243
1/2/2008 4:06,54,KT2 5AU,W4 3PH,430,15,4,2,1.5,Yes,120,No,517917,170243,519585,177640
1/2/2008 4:25,7,E14 6JP,SE8 3JD,490,15,4,1,1.5,Yes,300,Yes,537158,181278,537175,177885
1/2/2008 4:32,63,SW13 9LW,W4 3PH,520,15,4,2,1.5,No,300,Yes,521670,176411,519585,177640
1/2/2008 4:59,211,EC2A 4NE,SW1P 3AU,505,15,5,2,2,Yes,80,Yes,533034,182461,529902,179641
1/2/2008 5:01,346,SE26 5HB,CR7 8LE,450,15,6,2,1.5,No,40,No,535838,171458,532714,168302
1/2/2008 5:04,27,SW11 5RD,SW1V 4QQ,415,15,4,1,2,No,80,Yes,528144,175684,528924,178440
1/2/2008 5:07,338,W1U 2QU,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,528367,181506,529902,179641
1/2/2008 5:08,22,NW1 1BX,NW5 2QH,405,15,4,1,2,Yes,120,No,529575,182877,529248,185213
1/2/2008 5:18,310,N5 1EA,N17 6QA,505,15,6,1,2,Yes,120,No,531890,186122,533788,189994
1/2/2008 5:21,207,WC2E 7LJ,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,530359,180783,529902,179641
1/2/2008 5:23,209,SW12 9HD,SW1V 4QQ,465,15,5,2,2,Yes,40,Yes,528739,173080,528924,178440
1/2/2008 5:31,70,CR0 6BR,SW18 1NN,455,15,4,2,2,Yes,120,No,533129,166074,525155,175180
1/2/2008 5:45,297,NW1 1BX,SW1P 3AU,450,15,6,1,1.5,No,40,Yes,529575,182877,529902,179641
1/2/2008 5:47,3,WC2H 9EP,SE1 2BN,410,15,4,1,1.5,Yes,80,Yes,530046,181032,534057,179682
1/2/2008 6:01,310,WC1N 3AR,SW1V 4QQ,505,15,6,1,2,Yes,120,No,530317,181980,528924,178440
1/2/2008 6:04,348,SE10 9NW,SE8 3JD,490,15,6,2,1.5,No,80,No,538670,178069,537175,177885
1/2/2008 6:20,302,SE16 5EJ,SE1 2BN,460,15,6,1,1.5,No,120,No,536548,180238,534057,179682
1/2/2008 6:20,69,TW10 6RN,SW18 1NN,505,15,4,2,2,Yes,120,Yes,518337,173960,525155,175180
1/2/2008 6:23,72,N1 0RW,SW1P 3AU,515,15,4,2,2,Yes,300,No,531386,183349,529902,179641
1/2/2008 6:36,80,N22 7AY,N17 6QA,495,15,4,2,2,No,300,No,529610,190071,533788,189994
1/2/2008 6:41,349,KT6 4AG,SW18 1NN,560,15,6,2,1.5,No,120,Yes,517792,167537,525155,175180
1/2/2008 6:46,69,SE1 4JU,SW1P 3AU,505,15,4,2,2,Yes,120,Yes,532554,179665,529902,179641
1/2/2008 6:52,32,SE25 6EB,CR7 8LE,445,15,4,1,2,No,300,No,533998,168421,532714,168302
1/2/2008 7:00,291,EC1V 2QH,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,532515,182725,534057,179682
1/2/2008 7:05,364,WC2R 3LD,SW1P 3AU,515,15,6,2,2,No,80,No,531026,180989,529902,179641
1/2/2008 7:06,302,SE1 3XB,E2 0RY,460,15,6,1,1.5,No,120,No,533256,179711,535652,182961
1/2/2008 7:11,350,WC1E 7DH,SW1V 4QQ,510,15,6,2,1.5,No,120,No,529703,181758,528924,178440
1/2/2008 7:34,4,WC1R 4PF,NW5 2QH,360,15,4,1,1.5,Yes,80,No,530702,181789,529248,185213
1/2/2008 7:37,154,SE24 0NG,SW1V 4QQ,320,15,5,1,1.5,No,40,No,531906,174350,528924,178440
1/2/2008 7:41,297,E3 2DA,E2 0RY,450,15,6,1,1.5,No,40,Yes,536716,182749,535652,182961
1/2/2008 7:42,317,WC2N 6NE,SW1P 3AU,535,15,6,1,2,No,120,Yes,530334,180450,529902,179641
1/2/2008 7:42,78,TW1 3AW,W4 3PH,435,15,4,2,2,No,120,No,516617,173615,519585,177640
1/2/2008 7:45,158,SE1 2LN,E2 0RY,380,15,5,1,1.5,No,120,No,533618,180020,535652,182961
1/2/2008 7:48,168,EC2M 7QN,E2 0RY,485,15,5,1,2,Yes,300,No,533232,181570,535652,182961
1/2/2008 7:58,308,KT1 3DS,KT2 5AU,485,15,6,1,2,Yes,80,No,518828,169123,517917,170243
1/2/2008 7:59,13,E1W 2NE,SE8 3JD,410,15,4,1,1.5,No,120,Yes,534738,180016,537175,177885
1/2/2008 8:03,302,WC2H 9EP,SW1V 4QQ,460,15,6,1,1.5,No,120,No,530046,181032,528924,178440
1/2/2008 8:06,66,N1 2NA,E2 0RY,395,15,4,2,2,Yes,40,No,531738,184724,535652,182961
1/2/2008 8:07,195,E1 7RQ,SW1P 3AU,480,15,5,2,1.5,Yes,80,Yes,533947,181422,529902,179641
1/2/2008 8:07,301,N16 8RY,NW5 2QH,510,15,6,1,1.5,No,120,Yes,533051,185817,529248,185213
1/2/2008 8:11,222,N5 2LL,E2 0RY,455,15,5,2,2,No,120,No,531921,186234,535652,182961
1/2/2008 8:15,337,W1T 5DU,NW5 2QH,520,15,6,2,1.5,Yes,40,Yes,529223,182129,529248,185213
1/2/2008 8:18,198,W4 5TF,W4 3PH,450,15,5,2,1.5,Yes,120,No,520512,178524,519585,177640
1/2/2008 8:21,160,E1 4TP,E2 0RY,440,15,5,1,1.5,No,300,No,535074,181974,535652,182961
1/2/2008 8:21,316,E9 7HJ,SE1 2BN,465,15,6,1,2,No,80,No,535727,183885,534057,179682
1/2/2008 8:34,156,NW5 2QH,NW5 2QH,360,15,5,1,1.5,No,80,No,529248,185213,529248,185213
1/2/2008 8:45,312,SE22 0RR,SW12 9HD,565,15,6,1,2,Yes,300,No,534741,174492,528739,173080
1/2/2008 8:50,296,EC1V 4PH,SE1 2BN,540,15,6,1,1.5,Yes,300,No,531676,182495,534057,179682
1/2/2008 8:58,208,E14 4PH,E2 0RY,490,15,5,2,1.5,No,300,No,537374,180252,535652,182961
1/2/2008 9:02,30,E1 4AA,E2 0RY,385,15,4,1,2,No,120,No,535695,182180,535652,182961
1/2/2008 9:04,24,NW1 4EA,SW1V 4QQ,465,15,4,1,2,Yes,300,No,528848,182423,528924,178440
1/2/2008 9:07,317,W1T 4LZ,NW5 2QH,535,15,6,1,2,No,120,Yes,529393,181681,529248,185213
1/2/2008 9:09,71,N1 7LB,E2 0RY,565,15,4,2,2,Yes,300,Yes,532465,182887,535652,182961
1/2/2008 9:09,176,N16 8RY,N17 6QA,465,15,5,1,2,No,300,No,533051,185817,533788,189994
1/2/2008 9:20,317,W1D 5BE,SW1V 4QQ,535,15,6,1,2,No,120,Yes,529736,180980,528924,178440
1/2/2008 9:35,149,SE25 6EB,CR7 8LE,450,15,5,1,1.5,Yes,120,Yes,533998,168421,532714,168302
1/2/2008 9:38,353,E13 0AD,E7 8NW,545,15,6,2,2,Yes,40,Yes,540249,183289,541428,184515
1/2/2008 9:47,146,EC2A 3PE,SE1 2BN,340,15,5,1,1.5,Yes,40,No,533214,182566,534057,179682
1/2/2008 9:58,366,NW1 0JH,NW5 2QH,535,15,6,2,2,No,120,No,529174,183469,529248,185213
1/2/2008 9:58,366,NW1 0JH,NW5 2QH,535,15,6,2,2,No,120,No,529174,183469,529248,185213
1/2/2008 10:02,19,NW3 1HE,W10 6HQ,435,15,4,1,2,Yes,80,Yes,526480,185788,524190,181567
1/2/2008 10:03,318,E14 8EZ,E2 0RY,485,15,6,1,2,No,120,No,537043,180975,535652,182961
1/2/2008 10:07,14,W1D 5BH,NW5 2QH,360,15,4,1,1.5,No,120,No,529752,180942,529248,185213
1/2/2008 10:11,348,W1F 9QP,NW5 2QH,490,15,6,2,1.5,No,80,No,529381,181006,529248,185213
1/2/2008 10:11,55,W1T 1UT,SW1P 3AU,540,15,4,2,1.5,Yes,300,Yes,529661,181387,529902,179641
1/2/2008 10:30,168,SE1 8HA,SW1V 4QQ,485,15,5,1,2,Yes,300,No,531615,179949,528924,178440
1/2/2008 10:34,317,EC4A 3JB,SE1 2BN,535,15,6,1,2,No,120,Yes,531470,181361,534057,179682
1/2/2008 10:37,211,EC3M 7HR,E2 0RY,505,15,5,2,2,Yes,80,Yes,533096,180975,535652,182961
1/2/2008 10:38,207,WC2E 8BT,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,530295,181012,529902,179641
1/2/2008 10:40,308,SW4 7SQ,SW12 9HD,485,15,6,1,2,Yes,80,No,530061,175588,528739,173080
1/2/2008 10:45,291,SE26 5QF,CR7 8LE,510,15,6,1,1.5,Yes,80,Yes,535546,171459,532714,168302
1/2/2008 10:45,357,WC2E 7DN,SW1V 4QQ,605,15,6,2,2,Yes,120,Yes,530558,180873,528924,178440
1/2/2008 10:49,293,W1K 4PU,SW1V 4QQ,530,15,6,1,1.5,Yes,120,Yes,528822,180889,528924,178440
1/2/2008 10:50,292,E2 9LY,SE1 2BN,460,15,6,1,1.5,Yes,80,No,535219,183149,534057,179682
1/2/2008 10:52,301,KT1 3DS,W4 3PH,510,15,6,1,1.5,No,120,Yes,518828,169123,519585,177640
1/2/2008 11:08,8,N1 2TB,E2 0RY,440,15,4,1,1.5,Yes,300,No,532177,184417,535652,182961
1/2/2008 11:22,79,SE25 5EU,CR7 8LE,545,15,4,2,2,No,300,Yes,534357,167077,532714,168302
1/2/2008 11:28,346,SW1A 2DD,SW1V 4QQ,450,15,6,2,1.5,No,40,No,530075,180339,528924,178440
1/2/2008 11:33,213,W1G 0PP,SW1V 4QQ,525,15,5,2,2,Yes,120,Yes,528909,181315,528924,178440
1/2/2008 11:36,79,WC1H 8BS,SW1V 4QQ,545,15,4,2,2,No,300,Yes,530217,182638,528924,178440
1/2/2008 11:36,207,N7 9EF,NW5 2QH,540,15,5,2,1.5,No,300,Yes,530330,185003,529248,185213
1/2/2008 11:51,19,N4 2DE,NW5 2QH,435,15,4,1,2,Yes,80,Yes,532006,187461,529248,185213
1/2/2008 11:53,167,SW1W 8EZ,SW18 1NN,535,15,5,1,2,Yes,300,Yes,528119,178861,525155,175180
1/2/2008 12:01,152,EC2A 4RD,SE1 2BN,460,15,5,1,1.5,Yes,300,No,533154,182403,534057,179682
1/2/2008 12:01,153,WC2R 3LD,SW1P 3AU,370,15,5,1,1.5,No,40,Yes,531026,180989,529902,179641
1/2/2008 12:14,15,EC3A 8EP,E2 0RY,470,15,4,1,1.5,No,300,Yes,533301,181252,535652,182961
1/2/2008 12:15,207,W1S 2AT,NW5 2QH,540,15,5,2,1.5,No,300,Yes,529001,180921,529248,185213
1/2/2008 12:15,350,E1 8AZ,SW1P 3AU,510,15,6,2,1.5,No,120,No,533991,180942,529902,179641
1/2/2008 12:32,200,SW1W 8BU,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,528064,178394,528924,178440
1/2/2008 12:33,293,N1 3PB,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,532528,184464,529248,185213
1/2/2008 12:35,216,WC2H 9EW,SW1V 4QQ,535,15,5,2,2,Yes,300,No,530074,181114,528924,178440
1/2/2008 12:44,64,WC2H 0EA,SW1V 4QQ,470,15,4,2,1.5,No,300,No,529827,181231,528924,178440
1/2/2008 12:44,61,WC1B 5BP,SW1P 3AU,460,15,4,2,1.5,No,120,Yes,530106,181797,529902,179641
1/2/2008 12:56,207,SE1 1NA,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,532684,180134,529902,179641
1/2/2008 13:05,61,EC2M 7QN,E2 0RY,460,15,4,2,1.5,No,120,Yes,533232,181570,535652,182961
1/2/2008 13:09,293,SE20 7EU,CR7 8LE,530,15,6,1,1.5,Yes,120,Yes,535554,170144,532714,168302
1/2/2008 13:12,163,N2 0NW,N3 1DH,455,15,5,1,2,Yes,80,Yes,527242,189204,525109,190628
1/2/2008 13:23,365,SW4 0JL,SW18 1NN,585,15,6,2,2,No,120,Yes,529240,175537,525155,175180
1/2/2008 13:24,300,W4 5LF,W4 3PH,440,15,6,1,1.5,No,80,No,520577,178923,519585,177640
1/2/2008 13:28,347,SE16 4NB,SE1 2BN,540,15,6,2,1.5,No,80,Yes,534713,179740,534057,179682
1/2/2008 13:29,165,W1W 8QG,SW1V 4QQ,475,15,5,1,2,Yes,120,Yes,529044,181412,528924,178440
1/2/2008 13:32,312,W12 9ER,SW18 1NN,565,15,6,1,2,Yes,300,No,522131,179984,525155,175180
1/2/2008 13:33,168,W1F 8SR,SW1P 3AU,485,15,5,1,2,Yes,300,No,529390,181270,529902,179641
1/2/2008 13:43,354,SE17 2DN,SW1V 4QQ,495,15,6,2,2,Yes,40,No,532435,178280,528924,178440
1/2/2008 13:50,356,W1B 5PX,NW5 2QH,535,15,6,2,2,Yes,80,No,529207,180969,529248,185213
1/2/2008 13:53,362,WC1X 8PN,SE1 2BN,475,15,6,2,2,No,40,No,530954,181975,534057,179682
1/2/2008 13:57,365,E15 4PT,SE8 3JD,585,15,6,2,2,No,120,Yes,539195,183977,537175,177885
1/2/2008 14:22,209,E12 6PH,E2 0RY,465,15,5,2,2,Yes,40,Yes,542250,184791,535652,182961
1/2/2008 14:26,193,E2 0JD,E2 0RY,440,15,5,2,1.5,Yes,40,Yes,535274,182846,535652,182961
1/2/2008 14:28,56,SW2 1HE,SW18 1NN,490,15,4,2,1.5,Yes,300,No,530457,173890,525155,175180
1/2/2008 14:30,7,NW5 2QH,NW5 2QH,490,15,4,1,1.5,Yes,300,Yes,529248,185213,529248,185213
1/2/2008 14:54,317,N19 5DF,N17 6QA,535,15,6,1,2,No,120,Yes,528839,186587,533788,189994
1/2/2008 15:02,55,SE27 9ND,SW12 9HD,540,15,4,2,1.5,Yes,300,Yes,532310,171212,528739,173080
1/2/2008 15:03,174,E1 7LS,E2 0RY,405,15,5,1,2,No,120,No,533466,181699,535652,182961
1/2/2008 15:03,11,W1G 8PJ,NW5 2QH,390,15,4,1,1.5,No,80,Yes,528458,181650,529248,185213
1/2/2008 15:08,56,WC2N 6NE,SE1 2BN,490,15,4,2,1.5,Yes,300,No,530334,180450,534057,179682
1/2/2008 15:13,361,W1K 5RE,SW1P 3AU,525,15,6,2,2,No,40,Yes,528572,181060,529902,179641
1/2/2008 15:14,355,SE10 9PD,E2 0RY,585,15,6,2,2,Yes,80,Yes,538962,178291,535652,182961
1/2/2008 15:18,302,WC1B 3BA,NW5 2QH,460,15,6,1,1.5,No,120,No,530135,181583,529248,185213
1/2/2008 15:27,296,SE1 1HR,SE1 2BN,540,15,6,1,1.5,Yes,300,No,532538,179922,534057,179682
1/2/2008 15:27,317,W1F 9SF,SW1V 4QQ,535,15,6,1,2,No,120,Yes,529343,180944,528924,178440
1/2/2008 15:31,19,EC1N 6SJ,SE1 2BN,435,15,4,1,2,Yes,80,Yes,531402,181631,534057,179682
1/2/2008 15:32,219,WC1N 2PB,SW1P 3AU,485,15,5,2,2,No,80,Yes,530769,182111,529902,179641
1/2/2008 15:42,215,NW1 4BX,SW1V 4QQ,585,15,5,2,2,Yes,300,Yes,528842,182787,528924,178440
1/2/2008 15:42,15,WC2H 9EB,SE1 2BN,470,15,4,1,1.5,No,300,Yes,530213,181172,534057,179682
1/2/2008 15:50,301,E1 4TP,E2 0RY,510,15,6,1,1.5,No,120,Yes,535074,181974,535652,182961
1/2/2008 16:04,316,EC4V 4EG,SW1P 3AU,465,15,6,1,2,No,80,No,531684,180948,529902,179641
1/2/2008 16:08,195,EC1N 7TR,SE1 2BN,480,15,5,2,1.5,Yes,80,Yes,531253,181949,534057,179682
1/2/2008 16:14,164,NW8 8EP,NW5 2QH,405,15,5,1,2,Yes,80,No,527074,182159,529248,185213
1/2/2008 16:21,297,SE11 6HS,SE1 2BN,450,15,6,1,1.5,No,40,Yes,531169,178443,534057,179682
1/2/2008 16:22,70,W1D 7HS,NW5 2QH,455,15,4,2,2,Yes,120,No,529524,180728,529248,185213
1/2/2008 16:37,197,N1 0AX,SW1P 3AU,500,15,5,2,1.5,Yes,120,Yes,530352,183650,529902,179641
1/2/2008 16:39,215,SE8 3NT,SE1 2BN,585,15,5,2,2,Yes,300,Yes,537131,177601,534057,179682
1/2/2008 16:49,32,SW4 7EX,SW1V 4QQ,445,15,4,1,2,No,300,No,529925,175086,528924,178440
1/2/2008 16:54,304,EC1M 6DR,SW1P 3AU,520,15,6,1,1.5,No,300,No,531773,181837,529902,179641
1/2/2008 17:01,344,EC4V 2BA,E2 0RY,590,15,6,2,1.5,Yes,300,No,532381,180953,535652,182961
1/2/2008 17:04,307,SE8 3JD,E2 0RY,535,15,6,1,2,Yes,80,Yes,537175,177885,535652,182961
1/2/2008 17:04,63,E1W 2RW,SE1 2BN,520,15,4,2,1.5,No,300,Yes,534892,180273,534057,179682
1/2/2008 17:14,320,SE1 8NL,SW1P 3AU,545,15,6,1,2,No,300,No,531682,180197,529902,179641
1/2/2008 17:17,293,HA5 5PW,N3 1DH,530,15,6,1,1.5,Yes,120,Yes,512253,189590,525109,190628
1/2/2008 17:19,60,SE19 2AE,CR7 8LE,390,15,4,2,1.5,No,80,No,533991,170533,532714,168302
1/2/2008 17:30,317,EC4R 9AY,E2 0RY,535,15,6,1,2,No,120,Yes,532984,180906,535652,182961
1/2/2008 17:33,80,W1H 7AF,W10 6HQ,495,15,4,2,2,No,300,No,527966,181067,524190,181567
1/2/2008 17:34,165,W4 3PH,W4 3PH,475,15,5,1,2,Yes,120,Yes,519585,177640,519585,177640
1/2/2008 17:44,361,N19 5DF,N3 1DH,525,15,6,2,2,No,40,Yes,528839,186587,525109,190628
1/2/2008 17:45,194,WC2E 7NA,SW1P 3AU,390,15,5,2,1.5,Yes,40,No,530355,180753,529902,179641
1/2/2008 18:02,307,SE1 8TB,SW1P 3AU,535,15,6,1,2,Yes,80,Yes,531286,180097,529902,179641
1/2/2008 18:52,195,SW4 7EX,SW1P 3AU,480,15,5,2,1.5,Yes,80,Yes,529925,175086,529902,179641
1/2/2008 18:57,304,E2 9BU,E2 0RY,520,15,6,1,1.5,No,300,No,534828,183400,535652,182961
1/2/2008 19:01,151,E2 8DA,E2 0RY,510,15,5,1,1.5,Yes,300,Yes,533448,182749,535652,182961
1/2/2008 19:09,56,WC2H 9NY,SW1V 4QQ,490,15,4,2,1.5,Yes,300,No,530045,180918,528924,178440
1/2/2008 19:09,17,WC2B 5EL,NW5 2QH,395,15,4,1,2,Yes,40,Yes,530438,181476,529248,185213
1/2/2008 19:17,203,E1 0LA,SE8 3JD,460,15,5,2,1.5,No,80,Yes,535205,181287,537175,177885
1/2/2008 19:20,207,SW3 6NJ,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,527216,178191,528924,178440
1/2/2008 19:28,292,WC1H 8BS,NW5 2QH,460,15,6,1,1.5,Yes,80,No,530217,182638,529248,185213
1/2/2008 19:31,337,EC2M 4NR,E2 0RY,520,15,6,2,1.5,Yes,40,Yes,533359,181631,535652,182961
1/2/2008 19:37,345,SE27 9ND,SW1V 4QQ,500,15,6,2,1.5,No,40,Yes,532310,171212,528924,178440
1/2/2008 19:37,318,SE1 2UP,SW1P 3AU,485,15,6,1,2,No,120,No,533595,180025,529902,179641
1/2/2008 19:39,168,WC2R 3LD,SW1V 4QQ,485,15,5,1,2,Yes,300,No,531026,180989,528924,178440
1/2/2008 19:49,78,WC1R 4PZ,SW1P 3AU,435,15,4,2,2,No,120,No,530765,181733,529902,179641
1/2/2008 20:01,200,SW1V 1DX,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,529308,178793,528924,178440
1/2/2008 20:22,221,W1F 0TT,NW5 2QH,505,15,5,2,2,No,120,Yes,529566,181113,529248,185213
1/2/2008 20:24,27,EC4M 7DZ,SW1P 3AU,415,15,4,1,2,No,80,Yes,531995,181242,529902,179641
1/2/2008 20:30,4,WC1N 3AR,SW1V 4QQ,360,15,4,1,1.5,Yes,80,No,530317,181980,528924,178440
1/2/2008 20:45,291,NW1 1TP,SW1V 4QQ,510,15,6,1,1.5,Yes,80,Yes,529312,183437,528924,178440
1/2/2008 20:46,31,E2 0JD,SE1 2BN,495,15,4,1,2,No,300,Yes,535274,182846,534057,179682
1/2/2008 20:50,173,N1 1QN,SW1P 3AU,455,15,5,1,2,No,120,Yes,531671,183826,529902,179641
1/2/2008 20:56,338,EC1A 9LB,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,531750,181642,529902,179641
1/2/2008 20:57,349,SE11 4DJ,SW1V 4QQ,560,15,6,2,1.5,No,120,Yes,531469,178134,528924,178440
1/2/2008 21:00,363,SE21 7BJ,CR7 8LE,565,15,6,2,2,No,80,Yes,533180,173938,532714,168302
1/2/2008 21:00,342,E1 0ND,E2 0RY,530,15,6,2,1.5,Yes,120,No,536058,181238,535652,182961
1/2/2008 21:07,316,W1F 0TT,SW1P 3AU,465,15,6,1,2,No,80,No,529566,181113,529902,179641
1/2/2008 21:07,55,W1G 0PP,NW5 2QH,540,15,4,2,1.5,Yes,300,Yes,528909,181315,529248,185213
1/2/2008 21:33,293,SE19 2EZ,SW12 9HD,530,15,6,1,1.5,Yes,120,Yes,533543,170496,528739,173080
1/2/2008 21:34,310,WC1N 3NB,NW5 2QH,505,15,6,1,2,Yes,120,No,530613,182019,529248,185213
1/2/2008 21:35,1,SW15 1JN,SW18 1NN,370,15,4,1,1.5,Yes,40,Yes,523931,175760,525155,175180
1/2/2008 21:40,351,NW10 4UA,W4 3PH,620,15,6,2,1.5,No,300,Yes,521633,183110,519585,177640
